station_id,model,horizon,condition,skill_rmse,variance_retention,std_ratio,correlation,amplitude_ratio,criterion_A,criterion_B,criterion_C,GHOST_SKILL,GHOST_SKILL_STATUS,adjudication_rationale
08260010_10_47,sarima,2,lags_only,0.06866519030854833,0.6651971014786061,0.8155961632319062,0.3412833597989168,0.8482556069329534,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08260010_10_47,sarima,3,lags_only,0.07787894058538203,0.6346122446432076,0.7966255360225453,0.22253004231048817,0.8318397444890279,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08260010_10_47,sarima,4,lags_only,0.08632522199794321,0.620611684820224,0.7877891118949436,0.14392896726140655,0.8239360503454024,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08260010_10_47,sarima,5,lags_only,0.08345478149686719,0.5843341114490817,0.7644174981311468,0.10677067958588299,0.8059784911723297,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08260010_10_47,sarima,6,lags_only,0.06943659140572159,0.5802072295078176,0.7617133512731791,0.09807915335365511,0.8130166982752796,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08260010_10_47,sarima,7,lags_only,0.05040779877728438,0.5672309772907556,0.7531473808563338,0.08899224068234522,0.8039295261251269,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08260010_10_47,xgboost_direct,2,lags_only,0.10545892504693885,0.3032202950815811,0.5506544243730191,0.26390189994319285,0.595491159474238,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08260010_10_47,xgboost_direct,3,lags_only,0.15229505362931586,0.29716118177801243,0.5451249230937919,0.20436573933151989,0.5747620591647481,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08260010_10_47,xgboost_direct,4,lags_only,0.2080266709494853,0.27869195412319103,0.5279128281479727,0.2089812013634712,0.5585299356907539,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08260010_10_47,xgboost_direct,5,lags_only,0.21069507025652964,0.2939478783275372,0.5421696029173318,0.1787612288999917,0.5659692379738342,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08260010_10_47,xgboost_direct,6,lags_only,0.2100495647261101,0.2920272545249135,0.5403954612364111,0.17255930794839885,0.579774558630368,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08260010_10_47,xgboost_direct,7,lags_only,0.193730382458108,0.2649216730206447,0.514705423539178,0.1246910535785989,0.5510068270184746,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08263001_10_47,sarima,1,lags_only,0.05196294870515886,0.7467102721530119,0.8641239911916646,0.5663895624223555,0.8290929828187564,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08263001_10_47,sarima,2,lags_only,0.08678164350317617,0.7020044794288928,0.8378570757765866,0.4126439930980241,0.7970115257566541,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08263001_10_47,sarima,3,lags_only,0.09207492995161197,0.6728147901539071,0.8202528818321257,0.30983803332524773,0.7877233402693752,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08263001_10_47,sarima,4,lags_only,0.09289197458677005,0.5797153540397818,0.7613904084238137,0.2121070106353232,0.7844498203507955,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08263001_10_47,sarima,5,lags_only,0.10053247516784916,0.6145673064751138,0.783943433211296,0.23964650513865535,0.7751123142814174,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08263001_10_47,sarima,6,lags_only,0.0882257818777315,0.5990001620319826,0.7739510075140303,0.2311811316939881,0.7667543045415011,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08263001_10_47,sarima,7,lags_only,0.07585375182331452,0.5877635703829821,0.7666574009184168,0.2246300908645755,0.7618825918386308,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08263001_10_47,xgboost_direct,2,lags_only,0.08739051997314837,0.3932927401386974,0.6271305606799094,0.2940437592766335,0.6511698633478167,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08263001_10_47,xgboost_direct,3,lags_only,0.10751980531588345,0.4107296429779108,0.6408819259254476,0.20162028619755973,0.6672058540531396,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08263001_10_47,xgboost_direct,4,lags_only,0.13913852936034332,0.3918256821139828,0.625959808704986,0.18461896666843755,0.7146760833104165,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08263001_10_47,xgboost_direct,5,lags_only,0.16628626017213258,0.39309987707846533,0.6269767755495137,0.22316512638917455,0.6686651853156357,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08263001_10_47,xgboost_direct,6,lags_only,0.14949226655329678,0.4064192192490362,0.6375101718788777,0.18934293883445477,0.6898867918028696,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
08263001_10_47,xgboost_direct,7,lags_only,0.12127007187739021,0.46048704071053326,0.6785919544988235,0.1637317210245542,0.7288579687655947,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09018002_10_49,sarima,1,lags_only,0.026029372918633407,0.6595682875186489,0.8121380963350069,0.5982178385713004,0.8344235056691307,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09018002_10_49,sarima,2,lags_only,0.06877352767284527,0.572760272647126,0.756809270983863,0.3221991779083217,0.7554890563613944,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09018002_10_49,sarima,3,lags_only,0.08131244705544766,0.4824102548020231,0.694557596461246,0.19956433336416624,0.6896133625125836,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09018002_10_49,sarima,4,lags_only,0.08479478076298341,0.4103254508764302,0.6405665077698257,0.14091787462970362,0.6226472113075215,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09018002_10_49,sarima,5,lags_only,0.07484357581243042,0.3498028533345398,0.5914413354970548,0.11316591796305993,0.5607462128232953,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09018002_10_49,sarima,6,lags_only,0.057489668725945325,0.30146522924518016,0.5490584934642029,0.08263069473281412,0.5025133397509975,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09018002_10_49,sarima,7,lags_only,0.04407781984375084,0.27184685306439843,0.5213893488213951,0.0599633065441343,0.4533464755547943,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09018002_10_49,xgboost_direct,2,lags_only,0.1471156491861723,0.21438897617155486,0.46302157203693534,0.2784804957782237,0.6059195226342416,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09018002_10_49,xgboost_direct,3,lags_only,0.20697217045915045,0.22062819994312233,0.469710762004792,0.25666229670663127,0.6002507238136883,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09018002_10_49,xgboost_direct,4,lags_only,0.23109621785206694,0.2012251220862363,0.4485812324275686,0.23460714929473886,0.5694098490077788,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09018002_10_49,xgboost_direct,5,lags_only,0.22950638912695287,0.20092441667401897,0.44824593324872336,0.21234750436497538,0.5971259085774867,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09018002_10_49,xgboost_direct,6,lags_only,0.226781368604551,0.20244060598112176,0.4499340018059557,0.19909659917859512,0.5951215374509805,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09018002_10_49,xgboost_direct,7,lags_only,0.23574201757452698,0.19669515810497817,0.44350327857297533,0.2051087253126962,0.5971321348768583,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059003_10_49,sarima,1,lags_only,0.07546836663728249,0.5195671380976318,0.720810056878809,0.4418000147392103,0.8378076287143057,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059003_10_49,sarima,2,lags_only,0.11589528169345571,0.4493054695973081,0.6703025209540153,0.2701608798229845,0.782893611795837,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059003_10_49,sarima,3,lags_only,0.13535933165516617,0.39502481012090757,0.6285099920613098,0.17963406922393796,0.7387355983959268,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059003_10_49,sarima,4,lags_only,0.14182758742447552,0.35417070633281955,0.5951224297006621,0.13328081738244124,0.7016816364594729,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059003_10_49,sarima,5,lags_only,0.1441146482154198,0.3140932456766158,0.5604402248916612,0.09532320907095646,0.6607073977914913,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059003_10_49,sarima,6,lags_only,0.13725801674457552,0.27673179666617925,0.526053035982285,0.06489289344296083,0.6077864847323755,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059003_10_49,sarima,7,lags_only,0.1368279455077771,0.2618557730845591,0.5117184509909322,0.04734811368306818,0.5871235530930575,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059003_10_49,xgboost_direct,1,lags_only,0.023667352579381087,0.21668955021689223,0.4654992483526609,0.230513471361944,0.6314194139810954,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059003_10_49,xgboost_direct,2,lags_only,0.12987950407078747,0.25744171591961373,0.5073871459936817,0.16854580219677268,0.6818533423085694,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059003_10_49,xgboost_direct,3,lags_only,0.22055855064484167,0.214395793882509,0.4630289341742144,0.2322594610900077,0.6338098438590176,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059003_10_49,xgboost_direct,4,lags_only,0.22811929595344269,0.31315321450073735,0.5596009421907163,0.2424202681509593,0.6370746034021848,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059003_10_49,xgboost_direct,5,lags_only,0.1979481775206615,0.392222890951793,0.6262770081615586,0.17522625589677965,0.6099581649865368,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059003_10_49,xgboost_direct,6,lags_only,0.21098177633544216,0.2621692461003472,0.512024653801306,0.11261545492001618,0.6126487767481152,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059003_10_49,xgboost_direct,7,lags_only,0.27003847779943424,0.21358545684747715,0.46215306646984083,0.22266823158066987,0.5985041334571595,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059006_10_49,sarima,1,lags_only,0.11632256855003628,0.43582401313136754,0.6601696851047976,0.4134217847654275,0.813312377019054,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059006_10_49,sarima,2,lags_only,0.20050381922331184,0.5088510238319062,0.7133379450386094,0.26353631478357453,0.8219640358731533,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059006_10_49,sarima,3,lags_only,0.20902802385352612,0.45492586460525314,0.6744819231122899,0.21302850610543425,0.7788055812114303,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059006_10_49,sarima,4,lags_only,0.29354765301303,0.7280521231982527,0.8532597044266491,0.23497971282530092,0.7463753570562282,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059006_10_49,sarima,5,lags_only,0.30183790693714346,0.6729633399391816,0.82034342804656,0.17824803791081184,0.7067390209734815,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059006_10_49,sarima,6,lags_only,0.2269522017253343,0.3940853693738967,0.6277621917365657,0.09165272503871724,0.6692358142405745,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059006_10_49,sarima,7,lags_only,0.22194243700914218,0.37649146987493415,0.6135890072963613,0.09502694112631349,0.6249651232021007,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059006_10_49,xgboost_direct,1,lags_only,0.08187764211897976,0.2254069374623988,0.4747704049984569,0.26631686267697763,0.6247497828660813,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059006_10_49,xgboost_direct,2,lags_only,0.21219262896943544,0.2718480468282916,0.5213904936113543,0.14365488302352503,0.6403146276238831,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059006_10_49,xgboost_direct,3,lags_only,0.25579340606506185,0.18788287730168876,0.43345458505094714,0.1372240514234996,0.5964503797852644,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059006_10_49,xgboost_direct,4,lags_only,0.3942668557975588,0.30473325542089863,0.5520264988394114,0.23822006770189683,0.6068082145564464,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059006_10_49,xgboost_direct,5,lags_only,0.42419590691459436,0.3038555623246669,0.5512309518928222,0.253498731113983,0.5815170351312964,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059006_10_49,xgboost_direct,6,lags_only,0.32483959062979945,0.19644875909966433,0.4432254043933677,0.1557468881119134,0.6058486967966217,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09059006_10_49,xgboost_direct,7,lags_only,0.3358750850953323,0.1709240859747733,0.4134296626692058,0.18777920509472934,0.5889799374813846,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09219002_10_49,sarima,1,lags_only,0.019201290420208714,0.7508485008357149,0.866515147493519,0.6309410655318546,0.86489095190167,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09219002_10_49,sarima,2,lags_only,0.06159549185330654,0.6470785786185905,0.8044119458452804,0.4143207455978516,0.8178744407728681,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09219002_10_49,sarima,3,lags_only,0.0730308592268625,0.557274635391628,0.7465082955946492,0.2824671658035046,0.7663165692596273,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09219002_10_49,sarima,4,lags_only,0.08477270450216022,0.511585812046812,0.7152522716124795,0.21019265229939024,0.7161385890600155,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09219002_10_49,sarima,5,lags_only,0.08357459321383942,0.4583041541591636,0.6769816497950026,0.17828625773191586,0.6871530979416794,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09219002_10_49,sarima,6,lags_only,0.06893018324286501,0.38061896033911397,0.6169432391550409,0.14807201514358337,0.64313891560705,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09219002_10_49,sarima,7,lags_only,0.0613405763536577,0.3311234322647553,0.5754332561338068,0.1053013668461431,0.5881935811159313,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09219002_10_49,xgboost_direct,2,lags_only,0.04250454473524287,0.2264781702110534,0.4758972265217075,0.16350339200868602,0.5457481977563599,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09219002_10_49,xgboost_direct,3,lags_only,0.1053090896511607,0.24137592081551248,0.4913002349027655,0.09851732896927778,0.5697818836132139,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09219002_10_49,xgboost_direct,4,lags_only,0.16717703027613323,0.2509582369226814,0.5009573204602179,0.12315297269793167,0.569275234008003,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09219002_10_49,xgboost_direct,5,lags_only,0.183538962496016,0.2643536384127272,0.5141533218921445,0.11856520758633156,0.5890688257983462,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09219002_10_49,xgboost_direct,6,lags_only,0.17524481422126495,0.24324454101957382,0.49319827759185636,0.07579780161032049,0.5974476554460237,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
09219002_10_49,xgboost_direct,7,lags_only,0.15871851948746654,0.2740171982447873,0.5234665206532194,0.007147629070407944,0.5414405019041574,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
11004007_10_49,sarima,1,lags_only,0.03322188861563717,0.7387721094566988,0.8595185335155366,0.659251440490777,0.8851311591694874,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
11004007_10_49,sarima,2,lags_only,0.08226832204319777,0.698158382130329,0.8355587245252897,0.44463818523261384,0.8024275519205601,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
11004007_10_49,sarima,3,lags_only,0.07831154001476084,0.6633023737413135,0.8144337749266749,0.35020720010762507,0.7850422063762498,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
11004007_10_49,sarima,4,lags_only,0.09074784511413721,0.6192680109530982,0.7869358366176357,0.2655498556737501,0.7702508272011923,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
11004007_10_49,sarima,5,lags_only,0.09048441525245697,0.5785474844368926,0.7606230896027892,0.2225366497429734,0.7283004304285817,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
11004007_10_49,sarima,6,lags_only,0.0889412038850246,0.5447991547599352,0.7381051109157389,0.1925686333985975,0.7090777917094366,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
11004007_10_49,sarima,7,lags_only,0.07489536275212468,0.48273138552278283,0.6947887344529866,0.18904148421660863,0.6065013295332476,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
11004007_10_49,xgboost_direct,2,lags_only,0.03461783438474336,0.30083381879491705,0.5484831982795071,0.21556320825562733,0.6123778020089963,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
11004007_10_49,xgboost_direct,3,lags_only,0.044996675239696124,0.31647580345634313,0.562561821897241,0.1158749029749512,0.6239124769980908,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
11004007_10_49,xgboost_direct,4,lags_only,0.10618462633076653,0.27057608452277454,0.5201692844860936,0.08020821796955975,0.6686728134626482,PASS,FAIL,FAIL,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
